id,vehicle_identifier,longitude,latitude,date_time
18982248,YIFR2,-15.4169598,28.1445637,2024-10-31 06:37:20
18982249,CYEL8,-15.4038277,28.1639175,2024-10-31 06:37:20
18982364,EAFP7,-15.3898239,27.9613953,2024-10-31 06:38:18
18982365,QLJD0,-15.3988609,27.9408646,2024-10-31 06:38:22
18982366,YIFR2,-15.4169598,28.1445637,2024-10-31 06:38:22
18982367,CYEL8,-15.4038277,28.1639175,2024-10-31 06:38:22
18982482,EAFP7,-15.3898239,27.9613953,2024-10-31 06:39:18
18982483,QLJD0,-15.3959932,27.9409161,2024-10-31 06:39:21
18982484,YIFR2,-15.4169598,28.1445637,2024-10-31 06:39:21
18982485,CYEL8,-15.4038277,28.1639175,2024-10-31 06:39:21
18982600,EAFP7,-15.3898239,27.9613953,2024-10-31 06:40:18
18982601,QLJD0,-15.3959932,27.9409161,2024-10-31 06:40:21
18982602,YIFR2,-15.4169598,28.1445637,2024-10-31 06:40:21
18982603,CYEL8,-15.4038277,28.1639175,2024-10-31 06:40:21
18982718,EAFP7,-15.3898239,27.9613953,2024-10-31 06:41:18
18982719,QLJD0,-15.3930244,27.9448071,2024-10-31 06:41:20
18982720,YIFR2,-15.4169598,28.1445637,2024-10-31 06:41:20
18982721,CYEL8,-15.4038277,28.1639175,2024-10-31 06:41:20
18982836,EAFP7,-15.3898239,27.9613953,2024-10-31 06:42:18
18982837,QLJD0,-15.390976,27.9400196,2024-10-31 06:42:21
18982838,YIFR2,-15.4169598,28.1445637,2024-10-31 06:42:21
18982839,CYEL8,-15.4038277,28.1639175,2024-10-31 06:42:21
18982954,EAFP7,-15.3898239,27.9613953,2024-10-31 06:43:18
18982955,QLJD0,-15.390976,27.9400196,2024-10-31 06:43:20
18982956,YIFR2,-15.4169598,28.1445637,2024-10-31 06:43:20
18982957,CYEL8,-15.4038277,28.1639175,2024-10-31 06:43:20
18983072,EAFP7,-15.3898497,27.9613953,2024-10-31 06:44:18
18983073,QLJD0,-15.3979645,27.923584,2024-10-31 06:44:21
18983074,YIFR2,-15.417037,28.1443081,2024-10-31 06:44:21
18983075,CYEL8,-15.4038277,28.1639175,2024-10-31 06:44:21
18983190,EAFP7,-15.3897982,27.9613953,2024-10-31 06:46:18
18983191,QLJD0,-15.4007292,27.9065094,2024-10-31 06:46:20
18983192,YIFR2,-15.417037,28.1443081,2024-10-31 06:46:20
18983193,CYEL8,-15.4038277,28.1639175,2024-10-31 06:46:20
18983308,EAFP7,-15.3897219,27.9611645,2024-10-31 06:47:18
18983309,QLJD0,-15.4082813,27.8904839,2024-10-31 06:47:21
18983310,YIFR2,-15.416934,28.1444359,2024-10-31 06:47:21
18983311,CYEL8,-15.4038277,28.1639175,2024-10-31 06:47:21
18983426,EAFP7,-15.3897219,27.9611645,2024-10-31 06:48:18
18983427,QLJD0,-15.4082813,27.8904839,2024-10-31 06:48:23
18983428,YIFR2,-15.416934,28.1444359,2024-10-31 06:48:23
18983429,CYEL8,-15.4038277,28.1639175,2024-10-31 06:48:23
18983544,EAFP7,-15.3923588,27.9606533,2024-10-31 06:49:18
18983545,QLJD0,-15.4160128,27.8746109,2024-10-31 06:49:22
18983546,YIFR2,-15.4169598,28.1444359,2024-10-31 06:49:22
18983547,CYEL8,-15.4038277,28.1639175,2024-10-31 06:49:22
18983662,EAFP7,-15.3938437,27.9640064,2024-10-31 06:50:18
18983663,QLJD0,-15.4242048,27.8658047,2024-10-31 06:50:20
18983664,YIFR2,-15.4169598,28.1444359,2024-10-31 06:50:20
18983665,CYEL8,-15.4038277,28.1639175,2024-10-31 06:50:20
18983780,EAFP7,-15.3938437,27.9640064,2024-10-31 06:51:18
18983781,QLJD0,-15.4214401,27.8647804,2024-10-31 06:51:20
18983782,YIFR2,-15.416934,28.1444359,2024-10-31 06:51:20
18983783,CYEL8,-15.4038277,28.1639175,2024-10-31 06:51:20
18983898,EAFP7,-15.3925629,27.9671288,2024-10-31 06:52:18
18983899,QLJD0,-15.4177027,27.8603783,2024-10-31 06:52:22
18983900,YIFR2,-15.416934,28.1444359,2024-10-31 06:52:22
18983901,CYEL8,-15.4038277,28.1639175,2024-10-31 06:52:22
18984016,EAFP7,-15.3925629,27.9671288,2024-10-31 06:53:19
18984017,QLJD0,-15.4177027,27.8603783,2024-10-31 06:53:22
18984018,YIFR2,-15.416934,28.1444359,2024-10-31 06:53:22
18984019,CYEL8,-15.4038277,28.1639175,2024-10-31 06:53:22
18984134,EAFP7,-15.390336,27.9693832,2024-10-31 06:54:18
18984135,QLJD0,-15.4180355,27.8605576,2024-10-31 06:54:21
18984136,YIFR2,-15.416934,28.1444607,2024-10-31 06:54:21
18984137,CYEL8,-15.4038277,28.1639175,2024-10-31 06:54:21
18984252,EAFP7,-15.392128,27.9846401,2024-10-31 06:55:18
18984253,QLJD0,-15.4180098,27.8605576,2024-10-31 06:55:22
18984254,YIFR2,-15.416934,28.1444607,2024-10-31 06:55:22
18984255,CYEL8,-15.4038277,28.1639175,2024-10-31 06:55:21
18984370,EAFP7,-15.392128,27.9846401,2024-10-31 06:56:18
18984371,QLJD0,-15.4180098,27.8605576,2024-10-31 06:56:20
18984372,YIFR2,-15.416934,28.1444607,2024-10-31 06:56:20
18984373,CYEL8,-15.4038277,28.1639175,2024-10-31 06:56:20
18984488,EAFP7,-15.3918209,27.9979267,2024-10-31 06:57:18
18984489,QLJD0,-15.4180098,27.8605061,2024-10-31 06:57:20
18984490,YIFR2,-15.416934,28.1444607,2024-10-31 06:57:20
18984491,CYEL8,-15.4038277,28.1639175,2024-10-31 06:57:20
18984606,EAFP7,-15.388134,28.0134144,2024-10-31 06:58:18
18984607,QLJD0,-15.4180098,27.8605061,2024-10-31 06:58:20
18984608,YIFR2,-15.416934,28.1444607,2024-10-31 06:58:20
18984609,CYEL8,-15.4038277,28.1639175,2024-10-31 06:58:20
18984724,EAFP7,-15.388442,28.0226822,2024-10-31 06:59:18
18984725,QLJD0,-15.4180098,27.8605309,2024-10-31 06:59:20
18984726,YIFR2,-15.4169598,28.1444855,2024-10-31 06:59:20
18984727,CYEL8,-15.4038277,28.1639175,2024-10-31 06:59:20
18984842,EAFP7,-15.388442,28.0226822,2024-10-31 07:00:18
18984843,QLJD0,-15.4212351,27.8625031,2024-10-31 07:00:22
18984844,YIFR2,-15.4169598,28.1444607,2024-10-31 07:00:22
18984845,CYEL8,-15.4038277,28.1639175,2024-10-31 07:00:22
18984960,EAFP7,-15.4017792,28.0322819,2024-10-31 07:01:18
18984961,QLJD0,-15.4237947,27.8631687,2024-10-31 07:01:20
18984962,YIFR2,-15.4169598,28.1444607,2024-10-31 07:01:20
18984963,CYEL8,-15.4038277,28.1639175,2024-10-31 07:01:20
18985078,EAFP7,-15.4017792,28.0322819,2024-10-31 07:02:18
18985079,QLJD0,-15.4174976,27.8675461,2024-10-31 07:02:21
18985080,YIFR2,-15.4169855,28.1444359,2024-10-31 07:02:21
18985081,CYEL8,-15.4038277,28.1639175,2024-10-31 07:02:21
18985196,EAFP7,-15.423027,28.0474873,2024-10-31 07:03:18
18985197,QLJD0,-15.4174976,27.8675461,2024-10-31 07:03:22
18985198,YIFR2,-15.4169855,28.1444359,2024-10-31 07:03:22
18985199,CYEL8,-15.4040575,28.1639423,2024-10-31 07:03:22
18985314,EAFP7,-15.4288387,28.0484867,2024-10-31 07:04:18
18985315,QLJD0,-15.4136324,27.8643208,2024-10-31 07:04:49
18985316,YIFR2,-15.4169598,28.1444359,2024-10-31 07:04:49
18985317,CYEL8,-15.403904,28.1638908,2024-10-31 07:04:49
18985432,EAFP7,-15.4288387,28.0484867,2024-10-31 07:05:18
18985433,QLJD0,-15.4149628,27.8625278,2024-10-31 07:05:22
18985434,YIFR2,-15.4169598,28.1444359,2024-10-31 07:05:22
18985435,CYEL8,-15.403904,28.1638908,2024-10-31 07:05:22
18985550,EAFP7,-15.4347525,28.0548859,2024-10-31 07:06:18
18985551,QLJD0,-15.4149628,27.8625278,2024-10-31 07:06:21
18985552,YIFR2,-15.4169598,28.1444359,2024-10-31 07:06:21
18985553,CYEL8,-15.4038782,28.163866,2024-10-31 07:06:21
18985668,EAFP7,-15.4372864,28.0639992,2024-10-31 07:07:19
18985669,QLJD0,-15.4150143,27.8625546,2024-10-31 07:07:31
18985670,YIFR2,-15.4169598,28.1444359,2024-10-31 07:07:31
18985671,CYEL8,-15.4038782,28.163866,2024-10-31 07:07:30
18985786,EAFP7,-15.4363394,28.0690937,2024-10-31 07:08:18
18985787,QLJD0,-15.4150143,27.8625546,2024-10-31 07:08:22
18985788,YIFR2,-15.4169598,28.1444359,2024-10-31 07:08:22
18985789,CYEL8,-15.4038782,28.1638393,2024-10-31 07:08:22
18985904,EAFP7,-15.4435844,28.0809212,2024-10-31 07:09:18
18985905,QLJD0,-15.4150658,27.8625546,2024-10-31 07:09:21
18985906,YIFR2,-15.4169598,28.1444092,2024-10-31 07:09:21
18985907,CYEL8,-15.4038782,28.1638393,2024-10-31 07:09:21
18986022,EAFP7,-15.4435844,28.0809212,2024-10-31 07:10:18
18986023,QLJD0,-15.4150658,27.8625546,2024-10-31 07:10:21
18986024,YIFR2,-15.4169598,28.1444359,2024-10-31 07:10:21
18986025,CYEL8,-15.4064894,28.1622276,2024-10-31 07:10:21
18986140,EAFP7,-15.4571772,28.0933628,2024-10-31 07:11:18
18986141,QLJD0,-15.4150658,27.8625546,2024-10-31 07:11:21
18986142,YIFR2,-15.4169598,28.1444359,2024-10-31 07:11:21
18986143,CYEL8,-15.4120445,28.1562881,2024-10-31 07:11:21
18986258,EAFP7,-15.4588156,28.0968456,2024-10-31 07:12:18
18986259,QLJD0,-15.4150143,27.8625546,2024-10-31 07:12:21
18986260,YIFR2,-15.4169598,28.1444359,2024-10-31 07:12:21
18986261,CYEL8,-15.4164476,28.1514759,2024-10-31 07:12:21
18986376,EAFP7,-15.4588156,28.0968456,2024-10-31 07:13:18
18986377,QLJD0,-15.4150143,27.8625546,2024-10-31 07:13:22
18986378,YIFR2,-15.4169598,28.1444359,2024-10-31 07:13:22
18986379,CYEL8,-15.4198275,28.1476097,2024-10-31 07:13:22
18986494,EAFP7,-15.4582529,28.0968952,2024-10-31 07:14:19
18986495,QLJD0,-15.4150143,27.8625278,2024-10-31 07:14:22
18986496,YIFR2,-15.416934,28.1444359,2024-10-31 07:14:22
18986497,CYEL8,-15.4198275,28.1476097,2024-10-31 07:14:22
18986612,EAFP7,-15.4583292,28.0966148,2024-10-31 07:15:18
18986613,QLJD0,-15.4150658,27.8625278,2024-10-31 07:15:21
18986614,YIFR2,-15.4169598,28.1444359,2024-10-31 07:15:21
18986615,CYEL8,-15.4204416,28.148634,2024-10-31 07:15:21
18986730,EAFP7,-15.4583292,28.0966148,2024-10-31 07:16:18
18986731,QLJD0,-15.4150658,27.8625278,2024-10-31 07:16:22
18986732,YIFR2,-15.4169598,28.1444359,2024-10-31 07:16:22
18986733,CYEL8,-15.4234629,28.1484795,2024-10-31 07:16:22
18986848,EAFP7,-15.4583292,28.0967426,2024-10-31 07:17:18
18986849,QLJD0,-15.41504,27.8625031,2024-10-31 07:17:22
18986850,YIFR2,-15.4164734,28.1435127,2024-10-31 07:17:22
18986851,CYEL8,-15.4295807,28.1439495,2024-10-31 07:17:22
18986966,EAFP7,-15.4583549,28.0967426,2024-10-31 07:18:18
18986967,QLJD0,-15.41504,27.8625031,2024-10-31 07:18:21
18986968,YIFR2,-15.4164734,28.1435127,2024-10-31 07:18:21
18986969,CYEL8,-15.428813,28.1274109,2024-10-31 07:18:21
18987084,EAFP7,-15.4583549,28.0967426,2024-10-31 07:19:19
18987085,QLJD0,-15.4149885,27.8624516,2024-10-31 07:19:21
18987086,YIFR2,-15.4164734,28.1435127,2024-10-31 07:19:21
18987087,CYEL8,-15.428813,28.1274109,2024-10-31 07:19:21
18987202,EAFP7,-15.4583549,28.0967426,2024-10-31 07:20:18
18987203,QLJD0,-15.4149885,27.8624516,2024-10-31 07:20:22
18987204,YIFR2,-15.4164734,28.1435127,2024-10-31 07:20:22
18987205,CYEL8,-15.415987,28.1117439,2024-10-31 07:20:22
18987320,EAFP7,-15.4583549,28.0967426,2024-10-31 07:21:18
18987321,QLJD0,-15.4149885,27.8624516,2024-10-31 07:21:22
18987322,YIFR2,-15.4164734,28.1435127,2024-10-31 07:21:21
18987323,CYEL8,-15.4118404,28.0975609,2024-10-31 07:21:21
18987438,EAFP7,-15.4583549,28.0967426,2024-10-31 07:22:18
18987439,QLJD0,-15.4149885,27.8624763,2024-10-31 07:22:21
18987440,YIFR2,-15.4166012,28.1435642,2024-10-31 07:22:21
18987441,CYEL8,-15.4164734,28.0817661,2024-10-31 07:22:21
18987556,EAFP7,-15.4583549,28.0967426,2024-10-31 07:23:18
18987557,QLJD0,-15.4149885,27.8624763,2024-10-31 07:23:20
18987558,YIFR2,-15.4169598,28.1444359,2024-10-31 07:23:20
18987559,CYEL8,-15.4164734,28.0817661,2024-10-31 07:23:20
18987674,EAFP7,-15.4583549,28.0967426,2024-10-31 07:24:18
18987675,QLJD0,-15.4149628,27.8624763,2024-10-31 07:24:20
18987676,YIFR2,-15.4169598,28.1444359,2024-10-31 07:24:20
18987677,CYEL8,-15.4176769,28.0672512,2024-10-31 07:24:20
18987792,EAFP7,-15.4583549,28.0967426,2024-10-31 07:25:18
18987793,QLJD0,-15.4149885,27.8624763,2024-10-31 07:25:22
18987794,YIFR2,-15.4169598,28.1444359,2024-10-31 07:25:22
18987795,CYEL8,-15.417984,28.04846,2024-10-31 07:25:22
18987910,EAFP7,-15.4583549,28.0967426,2024-10-31 07:26:18
18987911,QLJD0,-15.4149885,27.8624763,2024-10-31 07:26:21
18987912,YIFR2,-15.4169598,28.1444359,2024-10-31 07:26:21
18987913,CYEL8,-15.417984,28.04846,2024-10-31 07:26:21
18988028,EAFP7,-15.4583549,28.0967426,2024-10-31 07:27:18
18988029,QLJD0,-15.4149628,27.8624516,2024-10-31 07:27:20
18988030,YIFR2,-15.4169598,28.1444359,2024-10-31 07:27:20
18988031,CYEL8,-15.4047747,28.0354042,2024-10-31 07:27:20
18988146,EAFP7,-15.4583549,28.0967426,2024-10-31 07:28:18
18988147,QLJD0,-15.4149628,27.8624516,2024-10-31 07:28:20
18988148,YIFR2,-15.4169598,28.1444359,2024-10-31 07:28:20
18988149,CYEL8,-15.4047747,28.0354042,2024-10-31 07:28:20
18988264,EAFP7,-15.4583549,28.0967426,2024-10-31 07:29:18
18988265,QLJD0,-15.4150143,27.8624763,2024-10-31 07:29:21
18988266,YIFR2,-15.4169598,28.1444359,2024-10-31 07:29:21
18988267,CYEL8,-15.4031868,28.0334587,2024-10-31 07:29:21
18988382,EAFP7,-15.4583549,28.0967426,2024-10-31 07:30:18
18988383,QLJD0,-15.4150143,27.8625031,2024-10-31 07:30:21
18988384,YIFR2,-15.4169598,28.1444359,2024-10-31 07:30:21
18988385,CYEL8,-15.4031868,28.0334587,2024-10-31 07:30:21
18988500,EAFP7,-15.4583549,28.0967426,2024-10-31 07:31:18
18988501,QLJD0,-15.4150143,27.8625031,2024-10-31 07:31:21
18988502,YIFR2,-15.4169598,28.1444359,2024-10-31 07:31:21
18988503,CYEL8,-15.3972988,28.0285435,2024-10-31 07:31:21
18988618,EAFP7,-15.4583549,28.0967426,2024-10-31 07:32:18
18988619,QLJD0,-15.4150143,27.8625031,2024-10-31 07:32:21
18988620,YIFR2,-15.4169598,28.1444359,2024-10-31 07:32:21
18988621,CYEL8,-15.3916159,28.0246525,2024-10-31 07:32:21
18988736,EAFP7,-15.4583549,28.0967426,2024-10-31 07:33:19
18988737,QLJD0,-15.4149885,27.8624763,2024-10-31 07:33:23
18988738,YIFR2,-15.4169598,28.1444359,2024-10-31 07:33:23
18988739,CYEL8,-15.3916159,28.0246525,2024-10-31 07:33:23
18988854,EAFP7,-15.4583549,28.0967426,2024-10-31 07:34:18
18988855,QLJD0,-15.4149885,27.8624763,2024-10-31 07:34:22
18988856,YIFR2,-15.4169598,28.1444359,2024-10-31 07:34:22
18988857,CYEL8,-15.3869314,28.0186882,2024-10-31 07:34:22
18988972,EAFP7,-15.4583549,28.0967426,2024-10-31 07:35:18
18988973,QLJD0,-15.41504,27.8625031,2024-10-31 07:35:21
18988974,YIFR2,-15.4169598,28.1444359,2024-10-31 07:35:21
18988975,CYEL8,-15.3892612,28.0107517,2024-10-31 07:35:21
18989090,EAFP7,-15.4583549,28.0967426,2024-10-31 07:36:18
18989091,QLJD0,-15.41504,27.8625031,2024-10-31 07:36:20
18989092,YIFR2,-15.4169598,28.1444359,2024-10-31 07:36:20
18989093,CYEL8,-15.3919487,28.0002041,2024-10-31 07:36:20
18989208,EAFP7,-15.4583549,28.0967426,2024-10-31 07:37:18
18989209,QLJD0,-15.41504,27.8625031,2024-10-31 07:37:21
18989210,YIFR2,-15.4169598,28.1444359,2024-10-31 07:37:21
18989211,CYEL8,-15.3919487,28.0002041,2024-10-31 07:37:21
18989326,EAFP7,-15.4583549,28.0967426,2024-10-31 07:38:18
18989327,QLJD0,-15.4150143,27.8625031,2024-10-31 07:38:22
18989328,YIFR2,-15.4169598,28.1444359,2024-10-31 07:38:22
18989329,CYEL8,-15.3924608,27.9863033,2024-10-31 07:38:22
18989444,EAFP7,-15.4583549,28.0967426,2024-10-31 07:39:18
18989445,QLJD0,-15.4150143,27.8625031,2024-10-31 07:39:21
18989446,YIFR2,-15.4169598,28.1444359,2024-10-31 07:39:20
18989447,CYEL8,-15.3915644,27.9793148,2024-10-31 07:39:20
18989562,EAFP7,-15.4583549,28.0967426,2024-10-31 07:40:18
18989563,QLJD0,-15.4149885,27.8625031,2024-10-31 07:40:20
18989564,YIFR2,-15.4169598,28.1444359,2024-10-31 07:40:20
18989565,CYEL8,-15.3888512,27.9787006,2024-10-31 07:40:20
18989680,EAFP7,-15.4583549,28.0967426,2024-10-31 07:41:18
18989681,QLJD0,-15.4149885,27.8625031,2024-10-31 07:41:21
18989682,YIFR2,-15.4169598,28.1444359,2024-10-31 07:41:21
18989683,CYEL8,-15.3885183,27.9775238,2024-10-31 07:41:21
18989798,EAFP7,-15.4583549,28.0967426,2024-10-31 07:42:18
18989799,QLJD0,-15.4150143,27.8625278,2024-10-31 07:42:22
18989800,YIFR2,-15.4169598,28.1444359,2024-10-31 07:42:22
18989801,CYEL8,-15.3885183,27.9775238,2024-10-31 07:42:22
18989916,EAFP7,-15.4583549,28.0967426,2024-10-31 07:43:18
18989917,QLJD0,-15.4149885,27.8625031,2024-10-31 07:43:20
18989918,YIFR2,-15.4169598,28.1444359,2024-10-31 07:43:20
18989919,CYEL8,-15.3885183,27.9774971,2024-10-31 07:43:20
18990034,EAFP7,-15.4583549,28.0967426,2024-10-31 07:44:18
18990035,QLJD0,-15.4149885,27.8625031,2024-10-31 07:44:21
18990036,YIFR2,-15.4169598,28.1444359,2024-10-31 07:44:21
18990037,CYEL8,-15.3885698,27.9774971,2024-10-31 07:44:21
18990152,EAFP7,-15.4583549,28.0967426,2024-10-31 07:45:18
18990153,QLJD0,-15.414938,27.8624763,2024-10-31 07:45:22
18990154,YIFR2,-15.4169598,28.1444359,2024-10-31 07:45:22
18990155,CYEL8,-15.3885698,27.9774971,2024-10-31 07:45:22
18990270,EAFP7,-15.4583549,28.0967426,2024-10-31 07:46:18
18990271,QLJD0,-15.414938,27.8624763,2024-10-31 07:46:22
18990272,YIFR2,-15.4169598,28.1444359,2024-10-31 07:46:22
18990273,CYEL8,-15.3883905,27.9770622,2024-10-31 07:46:22
18990388,EAFP7,-15.4583549,28.0967426,2024-10-31 07:47:18
18990389,QLJD0,-15.4149628,27.8624516,2024-10-31 07:47:21
18990390,YIFR2,-15.4169598,28.1444359,2024-10-31 07:47:21
18990391,CYEL8,-15.3883905,27.9770622,2024-10-31 07:47:21
18990506,EAFP7,-15.4583549,28.0967426,2024-10-31 07:48:18
18990507,QLJD0,-15.4149628,27.8624763,2024-10-31 07:48:21
18990508,YIFR2,-15.4169598,28.1444359,2024-10-31 07:48:21
18990509,CYEL8,-15.3883648,27.9770622,2024-10-31 07:48:21
18990624,EAFP7,-15.4583549,28.0967426,2024-10-31 07:49:18
18990625,QLJD0,-15.4149628,27.8624763,2024-10-31 07:49:20
18990626,YIFR2,-15.4169598,28.1444359,2024-10-31 07:49:20
18990627,CYEL8,-15.3883905,27.9770622,2024-10-31 07:49:20
18990742,EAFP7,-15.4583549,28.0967426,2024-10-31 07:50:18
18990743,QLJD0,-15.4150143,27.8625278,2024-10-31 07:50:22
18990744,YIFR2,-15.4169598,28.1444359,2024-10-31 07:50:22
18990745,CYEL8,-15.3883905,27.9770622,2024-10-31 07:50:21
18990860,EAFP7,-15.4583549,28.0967426,2024-10-31 07:51:18
18990861,QLJD0,-15.4150143,27.8625278,2024-10-31 07:51:20
18990862,YIFR2,-15.4169598,28.1444359,2024-10-31 07:51:20
18990863,CYEL8,-15.388442,27.9770622,2024-10-31 07:51:20
18990978,EAFP7,-15.4583549,28.0967426,2024-10-31 07:52:18
18990979,QLJD0,-15.41504,27.8625278,2024-10-31 07:52:21
18990980,YIFR2,-15.4169598,28.1444359,2024-10-31 07:52:21
18990981,CYEL8,-15.388442,27.9770622,2024-10-31 07:52:21
18991096,EAFP7,-15.4583549,28.0967426,2024-10-31 07:53:18
18991097,QLJD0,-15.41504,27.8625278,2024-10-31 07:53:20
18991098,YIFR2,-15.4169598,28.1444359,2024-10-31 07:53:20
18991099,CYEL8,-15.388442,27.9770889,2024-10-31 07:53:20
18991214,EAFP7,-15.4583549,28.0967426,2024-10-31 07:54:18
18991215,QLJD0,-15.41504,27.8625278,2024-10-31 07:54:21
18991216,YIFR2,-15.4169598,28.1444359,2024-10-31 07:54:21
18991217,CYEL8,-15.3884668,27.9771385,2024-10-31 07:54:21
18991332,EAFP7,-15.4583549,28.0967426,2024-10-31 07:55:18
18991333,QLJD0,-15.4150143,27.8625031,2024-10-31 07:55:20
18991334,YIFR2,-15.4169598,28.1444359,2024-10-31 07:55:20
18991335,CYEL8,-15.3884668,27.9771385,2024-10-31 07:55:20
18991450,EAFP7,-15.4583549,28.0967426,2024-10-31 07:56:18
18991451,QLJD0,-15.4150143,27.8625031,2024-10-31 07:56:22
18991452,YIFR2,-15.4169598,28.1444359,2024-10-31 07:56:22
18991453,CYEL8,-15.3884163,27.9771385,2024-10-31 07:56:21
18991568,EAFP7,-15.4583549,28.0967426,2024-10-31 07:57:18
18991569,QLJD0,-15.4149885,27.8624001,2024-10-31 07:57:22
18991570,YIFR2,-15.4169598,28.1444359,2024-10-31 07:57:22
18991571,CYEL8,-15.3884163,27.9771385,2024-10-31 07:57:22
18991686,EAFP7,-15.4583549,28.0967426,2024-10-31 07:58:18
18991687,QLJD0,-15.41504,27.8625031,2024-10-31 07:58:21
18991688,YIFR2,-15.4169598,28.1444359,2024-10-31 07:58:21
18991689,CYEL8,-15.3883648,27.9771652,2024-10-31 07:58:21
18991804,EAFP7,-15.4583549,28.0967426,2024-10-31 07:59:18
18991805,QLJD0,-15.41504,27.8625031,2024-10-31 07:59:21
18991806,YIFR2,-15.4169598,28.1444359,2024-10-31 07:59:21
18991807,CYEL8,-15.388339,27.9771385,2024-10-31 07:59:21
18991922,EAFP7,-15.4583549,28.0967426,2024-10-31 08:00:18
18991923,QLJD0,-15.4149122,27.8625031,2024-10-31 08:00:21
18991924,YIFR2,-15.4169598,28.1444359,2024-10-31 08:00:21
18991925,CYEL8,-15.388339,27.9771385,2024-10-31 08:00:21
18992040,EAFP7,-15.4583549,28.0967426,2024-10-31 08:01:18
18992041,QLJD0,-15.4149122,27.8625031,2024-10-31 08:01:21
18992042,YIFR2,-15.4169598,28.1444359,2024-10-31 08:01:21
18992043,CYEL8,-15.3882627,27.9771385,2024-10-31 08:01:21
18992158,EAFP7,-15.4583549,28.0967426,2024-10-31 08:02:18
18992159,QLJD0,-15.4149628,27.8625031,2024-10-31 08:02:21
18992160,YIFR2,-15.4169598,28.1444359,2024-10-31 08:02:21
18992161,CYEL8,-15.3882627,27.9771385,2024-10-31 08:02:21
18992276,EAFP7,-15.4583549,28.0967426,2024-10-31 08:03:18
18992277,QLJD0,-15.414938,27.8624763,2024-10-31 08:03:21
18992278,YIFR2,-15.4169598,28.1444359,2024-10-31 08:03:21
18992279,CYEL8,-15.388237,27.9771137,2024-10-31 08:03:21
18992394,EAFP7,-15.4583549,28.0967426,2024-10-31 08:04:19
18992395,QLJD0,-15.414938,27.8624763,2024-10-31 08:04:23
18992396,YIFR2,-15.4169598,28.1444359,2024-10-31 08:04:23
18992397,CYEL8,-15.388237,27.9771385,2024-10-31 08:04:23
18992512,EAFP7,-15.4583549,28.0967426,2024-10-31 08:05:19
18992513,QLJD0,-15.4149122,27.8625031,2024-10-31 08:05:25
18992514,YIFR2,-15.4171391,28.1444855,2024-10-31 08:05:25
18992515,CYEL8,-15.388237,27.9771385,2024-10-31 08:05:24
18992630,EAFP7,-15.4583549,28.0967426,2024-10-31 08:06:18
18992631,QLJD0,-15.4148865,27.8625031,2024-10-31 08:06:23
18992632,YIFR2,-15.4171391,28.1444855,2024-10-31 08:06:23
18992633,CYEL8,-15.3883133,27.9771385,2024-10-31 08:06:23
18992748,EAFP7,-15.4583549,28.0967426,2024-10-31 08:07:18
18992749,QLJD0,-15.4148865,27.8625031,2024-10-31 08:07:23
18992750,YIFR2,-15.4169598,28.1444607,2024-10-31 08:07:23
18992751,CYEL8,-15.390976,27.9799557,2024-10-31 08:07:23
18992866,EAFP7,-15.4583549,28.0967426,2024-10-31 08:08:18
18992867,QLJD0,-15.4149885,27.8625031,2024-10-31 08:08:20
18992868,YIFR2,-15.4169092,28.1441288,2024-10-31 08:08:20
18992869,CYEL8,-15.390976,27.9799557,2024-10-31 08:08:20
18992984,EAFP7,-15.4583549,28.0967426,2024-10-31 08:09:18
18992985,QLJD0,-15.4149885,27.8625031,2024-10-31 08:09:22
18992986,YIFR2,-15.4166527,28.1473789,2024-10-31 08:09:22
18992987,CYEL8,-15.3919487,27.9855614,2024-10-31 08:09:22
18993102,EAFP7,-15.4583549,28.0967426,2024-10-31 08:10:18
18993103,QLJD0,-15.4149628,27.8625031,2024-10-31 08:10:21
18993104,YIFR2,-15.4151936,28.1525249,2024-10-31 08:10:21
18993105,CYEL8,-15.3921537,27.9892483,2024-10-31 08:10:21
18993220,EAFP7,-15.4583549,28.0967426,2024-10-31 08:11:18
18993221,QLJD0,-15.4149885,27.8625278,2024-10-31 08:11:22
18993222,YIFR2,-15.4151936,28.1525249,2024-10-31 08:11:22
18993223,CYEL8,-15.3921537,27.9892483,2024-10-31 08:11:22
18993338,EAFP7,-15.4583549,28.0967426,2024-10-31 08:12:18
18993339,QLJD0,-15.4149885,27.8625278,2024-10-31 08:12:21
18993340,YIFR2,-15.4066944,28.1606903,2024-10-31 08:12:21
18993341,CYEL8,-15.3909245,28.0067081,2024-10-31 08:12:21
18993456,EAFP7,-15.4583549,28.0967426,2024-10-31 08:13:18
18993457,QLJD0,-15.4149885,27.8625546,2024-10-31 08:13:21
18993458,YIFR2,-15.4066944,28.1606903,2024-10-31 08:13:21
18993459,CYEL8,-15.4001665,28.0030212,2024-10-31 08:13:21
18993574,EAFP7,-15.4583549,28.0967426,2024-10-31 08:14:18
18993575,QLJD0,-15.4149885,27.8625546,2024-10-31 08:14:22
18993576,YIFR2,-15.403264,28.1625347,2024-10-31 08:14:22
18993577,CYEL8,-15.409997,28.0005627,2024-10-31 08:14:22
18993692,EAFP7,-15.4583549,28.0967426,2024-10-31 08:15:18
18993693,QLJD0,-15.4149885,27.8625546,2024-10-31 08:16:06
18993694,YIFR2,-15.402957,28.1616898,2024-10-31 08:16:06
